name,code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Latin America & the Caribbean (IDA & IBRD countries),TLA,1.2958936928,1.2964361265,1.3308747262,1.3007365677,1.3677737078,1.378542279,1.4141355408,1.4785829825,1.5402948794,1.6245710006,1.7464775333,1.781785366,1.8248155591,1.941854222,2.0106538728,1.9847237034,2.040551018,2.0724727423,2.1959798355,2.3017056347,2.3677250457,2.3014769582,2.3093807865,2.1743022528,2.1388188296,2.1583286665,2.1962753135,2.2635119101,2.2702141473,2.3618148939,2.2220267413,2.2363213903,2.2323253057,2.2677934765,2.3256989069,2.3235347722,2.390691718,2.4782031245,2.586351708,2.6061203182,2.5327348598,2.5575990876,2.5384724215,2.5496801103,2.5438477549,2.6307633579,2.6930796783,2.7288358122,2.8342465329,2.7214389792,2.8359764523,2.8712251238,2.9709863217,3.0104448596,,,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1746521257,0.1679218027,0.1765991303,0.171474665,0.1713517086,0.1721639891,0.1870727477,0.2081956299,0.2115085649,0.217131247,0.2536048964,0.3715405542,,,
Middle East & North Africa (IDA & IBRD countries),TMN,0.8601755073,0.8420794725,0.850525536,0.9057886572,0.9951733515,1.1413373269,1.3201905409,1.3067739179,1.6193589224,1.6057272549,1.6470791033,1.7087859124,1.7417495087,1.96503013,1.9764463086,1.9661576837,2.2724627469,2.2990297537,2.3789991141,2.4101147449,2.1813680081,1.9675774679,2.0452881195,2.210876846,2.3151182195,2.3410711951,2.3225435035,2.3972384758,2.5050554439,2.509505681,2.46513319,2.5425170477,2.5797578935,2.6533764419,2.7767075237,2.8314989199,2.8017869356,2.7134195743,2.9869074729,3.1724552324,3.1359532623,3.1727600686,3.1334747502,3.2969753331,3.4362122298,3.5800654408,3.6353760619,3.721525775,3.895380998,3.9584503993,3.9517156825,3.9471135518,4.0569213004,3.9338229828,,,
Tonga,TON,0.1785847632,0.1725782414,0.1660302751,0.1594232302,0.1533090848,0.1479384632,0.143281366,0.1855487527,0.1808698226,0.1327388781,0.3042468205,0.2143993077,0.2548090843,0.2950866786,0.2511385817,0.3735568434,0.3286799471,0.3248906362,0.4013615866,0.437020585,0.4336985388,0.5101066846,0.4697217152,0.5083605264,0.507992157,0.5073919939,0.5063572149,0.5827788608,0.7359798029,0.73394853,0.8092966065,1.0000944059,0.7295907682,0.8818221739,0.956612023,0.9923602148,0.7990847679,1.0236133368,0.9060379884,1.1272555871,0.9720641912,0.8924764986,1.0352072915,1.1759211937,1.0956516543,1.1250581447,1.2621325807,1.1105933156,1.1748070482,1.2741979074,1.1268233193,0.9818220068,1.7120656306,1.9844580738,,,
South Asia (IDA & IBRD),TSA,0.2439205022,0.2570706044,0.2770812852,0.2929137478,0.2816917912,0.3023923844,0.3054632214,0.3020644188,0.3229176224,0.3208979807,0.320224042,0.3259281579,0.3293299101,0.3337373525,0.3372377865,0.3574123954,0.3633099649,0.3758866312,0.374417325,0.3851780524,0.3995405967,0.420848781,0.426920968,0.4505534676,0.4526878271,0.4864799995,0.5080603812,0.530554047,0.5600217953,0.596307874,0.6273147843,0.6480187647,0.674522226,0.6846577191,0.711152314,0.7373142647,0.7877513246,0.801138319,0.8009183573,0.8338041014,0.8518546773,0.8478004037,0.8470742312,0.8682092404,0.9009883322,0.9363095855,0.9830014486,1.0439780802,1.1350001603,1.2297284013,1.2078526032,1.2740976331,1.3679153842,1.355140817,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,0.5515439179,0.5635329318,0.5695886645,0.5829173413,0.6244311807,0.6762351479,0.6730602182,0.6824124334,0.6799582243,0.7194537782,0.7730131039,0.866725704,0.8899388429,0.9206693586,0.9510685984,0.8984810349,0.9192089344,0.9011920803,0.890812998,0.9764897494,0.9822431424,1.019240619,1.0452304701,1.0319851435,1.0761695313,1.0724302049,1.0557114573,1.0104686024,1.0458708028,0.9679014671,0.868519393,0.8708424415,0.8535707897,0.8485257521,0.8305896825,0.8452402562,0.848035848,0.8432736647,0.8197972887,0.8084290878,0.8460950141,0.8287175362,0.8136307469,0.8500358779,0.9164652337,0.863453387,0.8835421602,0.8919673299,0.9103212421,0.8756013433,0.8526026072,0.8477003933,0.8374978007,0.8235584596,,,
Trinidad and Tobago,TTO,3.0425832578,5.3181161597,8.2255327418,1.4666866091,4.2017602613,5.6949169075,4.4088365839,5.0099469818,4.3383497876,4.1641662615,9.5125629894,8.4738165096,8.5094117003,9.5650290253,10.0809555761,9.5129047247,15.5273794969,15.5565913705,14.5411510688,15.6426821125,15.6065126213,15.6550497208,16.4434179211,14.3179288929,15.1732022722,17.725445117,14.6828531879,14.6588328605,13.1688946653,13.300770255,13.8799206154,17.1139606491,16.9587567385,13.5169032318,15.878470917,16.707481508,17.3097609277,15.2534969278,15.3006838584,18.0396307644,18.8442220091,19.7618785269,21.3046014476,21.7298076713,23.8767650626,22.7552180759,35.6304092257,36.8167629042,35.4552978169,33.9531385014,36.0736051502,35.1373626374,33.8194669302,34.5200319229,,,
Tunisia,TUN,0.4135648927,0.4172616354,0.4175633974,0.444800928,0.6184849945,0.5421430613,0.62219877,0.6517216319,0.7429167561,0.7793060134,0.7398642834,0.8145437259,0.8960237297,0.8934545465,0.9766698922,0.9815470247,1.0116000288,1.1425653668,1.2372900279,1.4135639524,1.4908313491,1.5026520911,1.4147492093,1.6312741265,1.6200166359,1.6306957397,1.6065009303,1.5273895012,1.5834590512,1.6438100583,1.6115065147,1.8401032873,1.7462868866,1.8783961731,1.7797441126,1.7264801582,1.8105145863,1.8057259729,1.8949946812,1.9087698316,2.0540680842,2.1273446838,2.1148493065,2.137553953,2.2259847443,2.2432170629,2.2549807103,2.3412625083,2.3853933418,2.355950493,2.5996579301,2.4179818607,2.480445624,2.5119042453,,,
Turkey,TUR,0.6122716343,0.6168796321,0.7502437935,0.7676384636,0.8707906354,0.8842815985,0.9946314772,1.0321988502,1.0919481982,1.1395521839,1.2226043573,1.3362984318,1.4720227894,1.587468001,1.5933239512,1.6726740603,1.8343434933,1.9843320737,1.837689711,1.7578472768,1.722849352,1.7754503854,1.8900141068,1.9234186331,1.9910316943,2.171964182,2.3316473393,2.5421704496,2.4265288595,2.6289918509,2.7050073478,2.7100365421,2.7463917613,2.8089377665,2.7247625483,2.9404275501,3.1671987147,3.288501392,3.2710839254,3.1590892182,3.4179459429,3.0308181582,3.1574463334,3.3066688166,3.364105462,3.4960040002,3.8045640846,4.0900765793,4.031511712,3.894702792,4.1202148069,4.3705609584,4.4194878878,4.2678821011,,,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,0.0822612958,0.0678720705,0.0717343451,0.0729674661,0.0911972091,0.0994938344,0.1139188512,0.1418792782,0.1293308639,0.1362622556,0.12990998,0.1754417541,0.149393687,0.2126523285,0.1490275367,0.1429598228,0.1691951371,0.1182995674,0.125537168,0.1144046533,0.100884342,0.1101406394,0.1089506458,0.1080911621,0.1118790222,0.1079764211,0.1021360304,0.1030618617,0.0957010624,0.0895167286,0.0890118322,0.091134973,0.0854118494,0.0922308341,0.0827485762,0.1185991645,0.1123479295,0.091109187,0.0787600642,0.0762224878,0.0775714712,0.0890722245,0.0994297926,0.102461402,0.1140844922,0.1396622909,0.1483586985,0.1406491767,0.1419506485,0.1325118079,0.1541618918,0.1701264567,0.1944706229,0.2123295218,,,
Uganda,UGA,0.0621231152,0.0580930955,0.0592581062,0.0577909988,0.0634347328,0.0782412809,0.0884384192,0.0944455891,0.1107590286,0.1284653993,0.1529523831,0.1482584203,0.1384067286,0.1151252546,0.1134872062,0.1046538853,0.0888783521,0.0703294703,0.0592637338,0.0554030104,0.0499665326,0.040838319,0.0410094862,0.0448521183,0.0411340248,0.0423116617,0.0464590072,0.0490633855,0.0532150803,0.0476711807,0.0435273266,0.0432955674,0.0422671791,0.0405216031,0.035550734,0.0456807157,0.0499838271,0.0506465515,0.0560982102,0.0564081245,0.0594913973,0.0607849754,0.0605984949,0.060049683,0.0630488432,0.076053411,0.0858716465,0.094460608,0.1007548155,0.1031668752,0.1155833002,0.1215240148,0.1125144174,0.1303584363,,,
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0982959512,10.3362052818,8.508441828,8.657036837,8.0759599789,6.7437899139,6.5538636683,6.6947211936,6.5256187753,6.6094913171,6.6114406722,7.371051211,7.2367678856,7.0879019173,6.9768049543,6.9073968138,6.7236498394,5.6486067231,6.6413496851,6.2670855313,6.4872006633,5.9596327512,,,
Upper middle income,UMC,1.708475693,1.4206992833,1.3012873194,1.2962044758,1.3341459671,1.4076811454,1.4938313909,1.4263306341,1.5205640427,1.6764226569,1.9141183828,2.0497354312,2.1160416399,2.2179564112,2.2442397554,2.3906579486,2.4998770972,2.6203914187,2.8098970856,2.8604578429,2.8119744028,2.7542113499,2.8892675967,2.9430751402,3.0512977577,3.186281649,3.2671098754,3.3970317963,3.5204726919,3.5731755945,3.4728484337,3.5431228164,3.5825048368,3.579641652,3.5326844957,3.6226679164,3.6624530118,3.6020582985,3.5274407361,3.5283099402,3.5563380954,3.6023026852,3.6757394876,4.0969289111,4.4606005151,4.6914589757,5.0001196308,5.1761771092,5.3829542858,5.4447456993,6.004021869,6.4277395207,6.5776934113,6.6177427682,,,
Uruguay,URY,1.7015832424,1.6027235009,1.5406574863,1.6392844525,1.7100990849,2.0495179691,1.9850907698,1.77610139,1.7603033616,2.0020572112,2.0437454156,2.0610260905,2.1535886475,2.0465482741,2.0126455834,2.1093686179,2.0752008936,1.9778226562,1.9967280559,2.167767314,2.002163402,1.8316034284,1.6496201107,1.2838051121,1.1530425426,1.0945330999,1.0489109671,1.1674415387,1.5664001064,1.5800590097,1.2840440915,1.4541319583,1.6388930712,1.4053455543,1.2702068055,1.4236784623,1.6754216011,1.6984066084,1.7276058902,2.0322247666,1.5976385362,1.5297981457,1.3884420602,1.3827179575,1.6878303154,1.7366803464,1.9958526504,1.7974085416,2.4721540135,2.4012257806,1.890869973,2.2929418624,2.5596196041,2.2316158574,,,
United States,USA,15.9997791566,15.6812555161,16.013937498,16.4827621458,16.968118579,17.4517252487,18.1210730108,18.5983178822,19.0893891563,19.8579456623,21.1112522726,20.9802034759,21.7486419846,22.5105821272,21.5029303777,20.4022240697,21.1576153737,21.532484006,21.9730046948,21.7804369776,20.7864877412,19.7667641742,18.5904952302,18.5715437098,18.9767502682,18.8823127427,18.7207227162,19.3503344229,20.0104134086,20.0757697787,19.3233681672,19.0622366581,19.1455557591,19.3634625826,19.3765564368,19.2956598592,19.5278905061,19.7142757384,19.6151545999,19.7478147792,20.2076147591,19.6561932123,19.639195771,19.5762390476,19.6835813504,19.6102750391,19.1161388237,19.2374604468,18.4892337522,17.1923671443,17.4847279745,17.0224692278,16.2924600034,16.4012900995,,,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1960991655,5.297279145,4.8560669884,4.3923530393,4.4169784715,4.3371218997,4.9260780425,4.8667787666,4.9110225798,4.9350255664,5.0679831116,4.8333695119,4.6521668242,4.3137384492,4.3592975376,4.3000037963,4.3624766324,3.8581719931,3.6470488824,3.8748009162,3.8897331945,3.4131986695,,,
St. Vincent and the Grenadines,VCT,0.1359003817,0.1339266149,0.132214023,0.1742725771,0.215530922,0.1706176573,0.2110940972,0.2089792104,0.2482931398,0.3277179499,0.3243267147,0.3208223972,0.3965910689,0.4313333405,0.3489869723,0.3451799479,0.3415010192,0.3379758113,0.3717822635,0.2945677277,0.3648574698,0.3617119916,0.3946714414,0.4628971491,0.63625147,0.6317754147,0.6274453887,0.727194606,0.6195652174,0.7191270405,0.7504209107,0.7142578886,0.7809134931,0.9498945343,1.1191354771,1.1870387155,1.2214850798,1.2222880634,1.495042716,1.5296162403,1.3594320562,1.6639163611,1.72930113,1.8275772958,2.0267320075,2.0232840433,2.0202558146,2.0849175126,2.0826638575,2.852965136,2.0127155468,1.8110132521,2.3143476511,1.9119923161,,,
"Venezuela, RB",VEN,7.005105288,6.1368849112,6.155057983,6.1557459633,5.973227812,6.1872534019,5.6047566913,6.2514227226,6.031580882,6.1410998416,6.4344709043,5.2407194622,5.0932051997,5.2624205219,5.7821316336,4.7763537978,4.173808379,4.511142474,4.7288014792,5.1280448312,5.917801818,5.8348897864,5.77081649,5.6026674175,5.4648834535,5.7847002343,6.0956287964,6.0192534421,6.13864166,5.6144509417,6.1505743946,5.6777679744,5.0950647084,5.8500391494,5.9819436783,6.0098452512,5.421792935,5.7978139762,7.0998623048,7.2048348955,6.2242896824,6.9177514089,7.6082958199,7.4261344183,5.7633543224,6.1639292715,6.2231860019,5.8062672331,6.3647401769,6.2891283315,6.513376914,6.0687920776,6.64506267,6.1195591785,,,
British Virgin Islands,VGB,,,0.4419137141,0.4338618079,0.8501217109,0.8320853188,1.2213833685,0.3978086353,1.5564516129,1.9057270554,1.8703458125,2.2068204614,2.173037037,2.5008768511,2.4731669718,2.4502672776,2.4346960068,2.7698989708,2.751453761,2.7183098592,2.6664242865,3.8889969068,3.130976776,3.309566787,3.1684078234,3.5832080577,3.9464055101,4.2730139146,4.3237259269,4.1513207547,4.0098414434,3.8978386678,4.0171240775,4.1428006553,4.4689785065,4.5770337005,5.0624966814,5.1379865075,5.2061657033,5.0859916782,4.9734076047,5.0435380602,5.280180222,5.5005,5.5311654319,5.698031768,5.9825559506,6.0792931948,6.3016716138,6.2394600522,6.3307743168,6.3085910899,6.1740502999,6.0578193833,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,0.215631379,0.2254354183,0.258759876,0.2475792431,0.3140577527,0.343353851,0.490532216,0.5749063532,0.5781969356,0.6482846576,0.6599552997,0.5609734248,0.5151726172,0.5476693508,0.4067323415,0.4538895482,0.2832417714,0.3037423601,0.2997848783,0.3096869175,0.3132314525,0.3239332992,0.3301070447,0.3409717765,0.3042061638,0.359548889,0.3832611164,0.4205618462,0.3664507532,0.270323355,0.3242807653,0.3190241574,0.3137704547,0.3303456554,0.3703527875,0.4040573508,0.4738843879,0.6069481165,0.6296799472,0.6226508714,0.6910204957,0.7776583843,0.8902206501,0.9788704494,1.1119012014,1.1911771638,1.233275634,1.2452434204,1.3862178229,1.5683378553,1.6948789003,1.8425506059,1.7816966035,1.7003682841,,,
Vanuatu,VUT,,,0.5948708117,0.4717140244,0.8642469951,0.6416966173,1.0077735464,1.0741066198,0.7727368512,0.5305522064,0.4723910574,0.6665606326,0.6863790009,0.5866261398,0.6440245465,0.5507549664,0.4271071942,0.4833085425,0.536165002,0.5537306804,0.5391154698,0.4329397875,0.4227611479,0.44269974,0.4327967142,0.9306605551,0.4410168523,0.3502001837,0.4736162335,0.4363978747,0.4501411678,0.4377694359,0.4015575582,0.3900722089,0.3796343662,0.3923440426,0.4909226372,0.4819513254,0.453026202,0.465085886,0.4557420986,0.4649373976,0.4348460476,0.4239008062,0.2874063769,0.2802311697,0.2221036742,0.4501370747,0.4231028668,0.5243451697,0.5121183267,0.5457950726,0.4593288482,0.4200922802,,,
World,WLD,3.0933404448,3.0631251805,3.1357984014,3.2407628912,3.3575949319,3.4366675581,3.5328715252,3.5731185834,3.6810005417,3.8211614757,4.0137511909,4.0801411673,4.1555038579,4.3001602129,4.24716599,4.1446480427,4.309095743,4.3671236347,4.3415110795,4.5041223279,4.3803015535,4.1721810955,4.0635090686,3.9776318188,4.0505292843,4.1013942871,4.153527691,4.1844764928,4.263142783,4.2818113072,4.2295969605,4.2120553987,4.1060828149,4.0392046928,4.0464846946,4.0733964342,4.1080487384,4.1112572717,4.0448038477,3.9833694943,4.0319721185,4.0742879018,4.057940816,4.2501078954,4.4068856152,4.5155103706,4.6165238337,4.6592103196,4.737352282,4.627655052,4.8343729106,4.9717115927,4.9966964912,4.9908520322,,,
Samoa,WSM,0.1350072713,0.1635316048,0.1583497426,0.1840232183,0.2080921575,0.2308685113,0.1964143609,0.1912841952,0.2133434177,0.2087704066,0.2048946751,0.2521331967,0.2489122393,0.246290861,0.2196963141,0.3875630008,0.3128223637,0.5264311863,0.6905075743,0.6160635823,0.6364805184,0.6563786534,0.7222035158,0.7177303263,0.7136794259,0.7103436209,0.70786216,0.7060025463,0.7042268354,0.7469907036,0.7655250328,0.759879568,0.7751706227,0.7675815008,0.7169407778,0.7758246796,0.7707244735,0.766629113,0.7631589597,0.8019682887,0.7980413493,0.8145825502,0.8098956859,0.8462529973,0.9024896382,0.9374920107,0.9719593139,1.0259537211,1.0390026481,1.0713752394,1.1028275288,1.2505688328,1.3373732782,1.2495216427,,,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,0.702610624,0.5067785369,0.726301567,0.5359710308,0.6555610256,0.6965401603,0.6028115078,0.5213858579,1.9503597728,0.7691296907,0.40554925,0.3131226238,0.2335050907,0.418783644,0.3374388244,0.3178102599,0.3648824683,0.4099729753,0.4121064425,0.4121040172,0.408673878,0.5017440681,0.6786230688,0.6946739783,0.7572342979,0.8791506696,0.8081013157,0.8169907848,0.8690104985,0.8674833274,0.795928337,0.7880438465,1.0663417128,0.6602946557,0.7617180412,0.7343261413,0.8432776996,0.8141214242,0.7220618707,0.7995272555,0.8189588371,0.8837425065,0.8332514323,0.8891427671,0.9432641684,0.9738081469,0.9827519948,0.9641391061,0.9992383833,1.0690594952,0.9926017438,0.810900295,0.7342841735,0.9910066037,,,
South Africa,ZAF,5.6295989272,5.7262577209,5.7725874459,5.8387563086,6.1972678814,6.4732513416,6.3151069385,6.423297736,6.4601168537,6.5346899925,6.6554353378,7.2951806061,7.2346676882,7.1165359377,7.0578313753,7.2066178744,7.3276995948,7.4028997671,7.3027431516,7.7187083801,7.856827612,8.6281632689,9.1714513633,9.3037686542,9.8105632947,9.8297307769,9.8078946456,9.547181234,9.747104851,9.484408857,8.6916300411,8.8245692291,7.9650253987,8.1047011173,8.3232054345,8.6987973247,8.6574117034,8.8033959945,8.6666301625,8.4830462183,8.4341188835,8.2105209601,7.7774287736,8.7133743265,9.5780914202,8.7575101527,9.2859088928,9.5621806568,10.040716926,10.014020585,9.299811199,9.183140531,8.9907175196,8.8392712405,,,
Zambia,ZMB,,,,,0.9494216816,1.0990481862,0.9526128825,1.2639535408,1.1688777212,1.0586292435,0.9031483054,0.8781610228,0.9097983286,0.991722905,0.8764541413,0.8220563802,0.7834875453,0.7040742391,0.6318914394,0.6333134156,0.5996235501,0.5523781113,0.5582750488,0.5015629739,0.4184628786,0.3959501163,0.4029751253,0.3659211886,0.4134985826,0.3332011741,0.3046981327,0.2932805339,0.2906779536,0.2884814321,0.2720537709,0.2375884542,0.1990748862,0.2473350962,0.2325452171,0.1765509271,0.1730567614,0.1761657409,0.1783969457,0.1849233898,0.1828538565,0.1898588103,0.1693812853,0.1397531537,0.1667771576,0.1877589703,0.1956611223,0.2056537104,0.236734552,0.2524007125,,,
Zimbabwe,ZWE,,,,,1.047747902,1.1823635689,1.327983304,1.1273976121,1.3159513142,1.3476251389,1.5771531052,1.6336777112,1.4857782168,1.6205876889,1.5297377462,1.3605755662,1.7229662508,1.430277613,1.3867809348,1.3652334151,1.3451486089,1.269546175,1.141197943,1.3032533527,1.1894833434,1.185368115,1.4625178458,1.6398996996,1.6765192307,1.6345440665,1.5225281306,1.5151814466,1.5820847922,1.4862004982,1.587270535,1.3365352967,1.301790409,1.2303711948,1.1984615335,1.3124503659,1.1392008722,1.0185975199,0.9571934779,0.8434691212,0.7424395095,0.8322992555,0.7960279229,0.7416578763,0.5731010633,0.6035285653,0.6578376023,0.8082533327,0.8791830588,0.9153794884,,,
